word1,word2,label
stack,game,0
lead,fulfill,0
find,same,0
ran,know,0
long,door,0
defined,balloon,0
hook,alkaline,0
blame,knee,0
bore,prior,0
owe,done,0
skill,base,0
height,kind,0
right,through,0
may,apart,0
alas,though,0
more,good,0
offspring,assign,0
mark,until,0
clan,well,0
elsewhere,machine,0
undergo,park,0
fold,could,0
shook,wind,0
deer,game,0
tell,sheer,0
anyway,track,0
fifteen,aware,0
identify,imply,1
yield,fled,0
cart,code,0
far,war,0
lee,bat,0
pie,bass,0
threshold,mar,0
ran,land,0
view,for,0
race,yield,0
convey,wine,0
ahead,volunteer,0
leap,install,0
career,invite,0
instead,regard,0
flat,black,0
decree,bore,0
cardiac,lay,0
class,thing,0
machine,alas,0
ran,nor,0
strain,train,1
terrain,sat,0
downtown,embrace,0
alas,analyze,0
hire,she,0
cook,far,0
cream,start,0
furthermore,through,0
game,still,0
ratio,you,0
volunteer,compete,0
singh,sold,0
that,pass,0
rise,defined,0
chase,song,0
chair,shed,0
pine,kill,0
bass,jay,0
convey,combine,0
skill,wire,0
fleet,mar,0
wire,are,0
tone,ann,0
code,pay,0
pass,cardiac,0
where,grass,0
wrong,good,0
flat,tree,0
fight,replace,0
there,affair,1
personnel,two,0
fifteen,prior,0
sealed,yard,0
code,mill,0
residue,combat,0
spite,belong,0
game,hotel,0
hook,limestone,0
drill,shell,0
counterpart,bread,0
defeat,statue,0
own,steam,0
defeat,shook,0
good,ill,0
load,queen,0
guard,fly,0
sincere,bowed,0
yard,there,0
thrown,space,0
loan,entire,0
designed,outline,0
likewise,keen,0
bare,pair,1
imply,stain,0
alcohol,thing,0
cook,thereby,0
stare,prayer,1
comprise,star,0
wright,gas,0
sat,look,0
beer,jack,0
smart,ignore,0
suite,someone,0
thirteen,regime,0
between,cone,0
smart,lead,0
ore,recognize,0
chart,jar,0
downtown,van,0
chromosome,marine,0
fee,brown,0
satellite,bite,1
supply,chromosome,0
chart,satisfy,0
should,holiday,0
anywhere,chromosome,0
farewell,bat,0
tall,clue,0
neat,than,0
bed,declined,0
decline,write,0
blast,team,0
refined,sand,0
around,handbook,0
good,anyone,0
designed,contrast,0
yield,fly,0
crack,ing,0
van,could,0
rat,noon,0
would,ing,0
ally,tall,0
guarantee,pursue,0
mar,cast,0
pan,minimize,0
hire,finland,0
hold,own,0
noun,plan,0
van,volunteer,0
tea,yield,0
art,feedback,0
along,buyer,0
format,good,0
grace,understand,0
behold,sand,0
replace,small,0
someone,regard,0
wrong,gel,0
remark,lee,0
convey,they,1
lack,sea,0
engineer,rebel,0
protein,meat,0
afternoon,crack,0
maintain,part,0
finite,plea,0
lean,outlook,0
below,audio,1
finite,fifteen,0
try,card,0
sand,alcohol,0
kill,alas,0
pioneer,span,0
brazil,entire,0
wind,than,0
dye,clark,0
good,brain,0
keen,wine,0
knight,syndrome,0
mold,fed,0
own,outlook,0
brown,two,0
known,habitat,0
enrolled,mar,0
fame,your,0
till,thing,0
tell,emphasize,0
sell,won,0
try,resume,0
outlook,see,0
yard,view,0
see,afternoon,0
last,gear,0
receipt,clan,0
understand,gun,0
sweep,tune,0
buyer,fan,0
dead,halfway,0
mar,row,0
reality,concealed,0
immune,score,0
where,mark,0
well,demand,0
ill,anywhere,0
long,hitherto,0
therefore,trace,0
blown,apart,0
spine,yield,0
mean,though,0
jack,gas,0
surprise,gas,0
card,explain,0
discrete,wall,0
ass,modify,0
sat,handbook,0
for,neighborhood,0
vain,hood,0
rode,broadcast,0
domain,yield,0
despite,might,1
verify,should,0
format,mar,0
imply,reality,0
designed,lack,0
own,band,0
wall,fight,0
football,die,0
yard,load,0
crown,said,0
hook,art,0
wire,few,0
sheep,zone,0
recall,none,0
japan,elite,0
clark,buyer,0
before,mark,0
mill,ing,0
plea,more,0
node,heat,0
until,queen,0
everything,disappear,0
call,nat,0
strand,revenue,0
bread,van,0
team,nat,0
everywhere,saline,0
career,than,0
sea,queen,0
someone,chart,0
micro,cast,0
display,refined,0
habitat,new,0
sealed,higher,0
load,ill,0
hold,string,0
smart,upright,0
grand,regime,0
vain,bass,0
shook,known,0
deer,wing,0
beam,trace,0
june,plan,0
place,look,0
episode,benign,0
still,nat,0
regime,down,0
bill,recognize,0
football,steam,0
fame,fair,0
routine,june,0
way,owe,0
tea,alas,0
small,ray,0
pro,clark,0
overhead,team,0
hong,node,0
wine,more,0
dwell,higher,0
blame,saline,0
revealed,done,0
cast,lack,0
revealed,insight,0
atmosphere,wrong,0
spite,thing,0
offspring,workplace,0
yield,defeat,0
around,expand,0
sweep,career,0
household,buffalo,0
guard,explain,0
holiday,way,1
thrown,cart,0
anything,sheep,0
bone,hong,0
neighborhood,review,0
thread,shame,0
regard,embrace,0
case,chart,0
plain,guarantee,0
understood,owe,0
throne,supreme,0
noun,reality,0
said,park,0
discrete,habitat,0
gland,grass,0
offspring,interface,0
won,tune,0
command,brazil,0
plan,machine,0
blind,tone,0
team,thrown,0
begun,attack,0
site,bite,1
frame,hormone,0
severe,allies,0
mar,wind,0
pace,read,0
amplifier,son,0
plain,bar,0
shame,stand,0
begun,lee,0
sleep,textbook,0
sign,tune,0
won,mat,0
steam,retain,0
till,occupy,0
gland,shell,0
card,inland,0
thee,ill,0
despite,enterprise,0
dry,bark,0
brand,explain,0
brazil,concealed,0
hood,four,0
deny,dare,0
unite,outlined,0
known,combine,0
occupy,sleep,0
wind,welfare,0
space,again,0
sat,breakdown,0
amplifier,stack,0
clark,spine,0
bring,breakdown,0
right,therefore,0
van,pass,0
shield,pack,0
midnight,four,0
corps,gland,0
furthermore,buyer,0
guard,hook,0
immune,arc,0
fulfill,hold,0
begun,prior,0
eat,handbook,0
would,statue,0
coup,keep,0
childhood,protein,0
last,assign,0
view,understand,0
kind,arise,0
down,black,0
japan,bar,0
card,enrolled,0
compare,contain,0
arise,fed,0
obey,deer,0
alas,who,0
cheap,sustain,0
won,all,0
core,broadcast,0
everything,broadcast,0
year,desire,0
anyway,aim,0
aim,train,0
grey,fun,0
routine,radar,0
avenue,display,0
lead,ton,0
been,deer,0
ran,pace,0
last,brazil,0
thrown,hat,0
van,asleep,0
are,strain,0
neat,buyer,0
saline,mass,0
folklore,hook,0
seem,sheet,0
pain,she,0
widespread,format,0
won,heat,0
hood,bowed,0
confined,steep,0
combat,anyone,0
bore,contain,0
spell,fill,0
chromosome,lined,0
tell,place,0
bat,counterpart,0
concealed,fell,0
understand,downtown,0
gland,chain,0
ignore,might,0
brazil,offspring,0
seem,though,0
degree,race,0
alone,yard,0
done,well,0
blown,hotel,0
head,cheap,0
meat,throne,0
crack,art,0
know,plain,0
dean,regard,0
machine,none,0
understood,decay,0
pan,hold,0
steep,known,0
place,led,0
array,today,1
broadcast,between,0
ass,deny,0
benign,statue,0
sue,told,0
ally,black,0
own,read,0
along,noon,0
trace,away,0
sheep,install,0
alcohol,radar,0
plateau,wear,0
kind,one,0
square,drill,0
chase,jane,0
polite,stream,0
around,offspring,0
fun,brass,0
polite,outline,0
refined,divine,0
baseball,code,0
clarify,remark,0
dan,asleep,0
fight,higher,0
cheap,dan,0
ted,concrete,0
compete,fold,0
lead,bar,0
van,brown,0
band,plan,0
repeat,mark,0
beat,theme,0
railroad,plain,0
cook,micro,0
satellite,extreme,0
hitherto,pan,0
ore,pro,0
bowed,sheer,0
wire,ore,0
outline,volunteer,0
brand,retain,0
ass,spine,0
wrong,plane,0
despite,crack,0
prepare,mill,0
between,courtyard,0
hong,anything,0
cook,hey,0
sell,far,0
hall,railroad,0
stack,remark,0
chase,outline,0
peer,park,0
par,bore,0
statue,clay,0
seem,yield,0
spring,should,0
more,childhood,0
amplifier,enterprise,0
rode,concrete,0
otto,surprise,0
pair,free,0
seem,amplifier,0
magazine,machine,1
grey,knight,0
offspring,reign,0
aware,treat,0
chase,compare,0
remark,qualify,0
decree,decay,0
code,mean,0
fled,peer,0
mass,code,0
agree,counterpart,0
overhead,cook,0
frame,sand,0
june,bread,0
otto,overhead,0
train,noun,0
guarantee,card,0
bass,lee,0
rolled,interfere,0
mass,sweet,0
keep,understood,0
display,well,0
declined,brain,0
rode,they,0
stack,prize,0
far,concealed,0
near,van,0
courtyard,studio,0
strand,threshold,0
tie,ted,0
they,unknown,0
widespread,load,0
hall,toe,0
same,amplifier,0
throw,fun,0
require,pray,0
leap,see,0
mass,cream,0
three,obey,0
gas,fame,0
declined,land,0
guard,fare,0
peer,affair,0
span,outdoor,0
cardiac,interface,0
remark,card,0
fight,quite,1
rainfall,who,0
specify,ing,0
gas,balloon,0
park,combine,0
sleep,guard,0
seen,replace,0
zone,rode,0
war,vaccine,0
forecast,chair,0
throw,outdoor,0
mark,retain,0
survey,feedback,0
place,begun,0
new,cone,0
specify,neat,0
brown,node,0
install,done,0
mode,fulfill,0
chain,survey,0
sand,remark,0
strand,higher,0
game,she,0
cone,occupy,0
space,explain,0
scheme,grace,0
decree,rolled,0
arise,buyer,0
dead,place,0
counterpart,offspring,0
mill,cast,0
seminar,bowed,0
belong,football,0
hay,everywhere,0
good,shed,0
bark,crew,0
till,scan,0
sealed,habitat,0
yield,true,0
cheap,surprise,0
mode,satellite,0
alcohol,thread,0
last,baseball,0
node,peer,0
fulfill,revealed,0
shield,shoe,0
bread,pine,0
review,afternoon,0
hook,smart,0
war,pour,1
pass,leap,0
fun,obey,0
acquire,bring,0
been,bat,0
sweet,done,0
fed,handbook,0
concealed,routine,0
meat,seem,0
bay,meat,0
pair,designed,0
hart,suite,0
knight,recall,0
stack,done,0
finland,minimize,0
advise,finland,0
cart,land,0
claim,ally,0
spring,jack,0
bed,thing,0
crown,railroad,0
bright,clark,0
hire,string,0
command,spread,0
told,someone,0
behold,sell,0
swing,refined,0
das,vast,0
reservoir,line,0
seen,zone,0
revealed,thrown,0
fair,chart,0
case,assigned,0
told,around,0
shield,downtown,0
feedback,immune,0
vast,thread,0
revealed,took,0
cast,restore,0
thing,interfere,0
fill,spring,0
rear,concealed,0
chromosome,view,0
chair,audio,0
assigned,see,0
deer,overview,0
halfway,fleet,0
frame,around,0
membrane,decline,0
appetite,sing,0
beer,everything,0
anyone,fat,0
class,mac,0
noon,shed,0
marine,railroad,0
furthermore,pass,0
bill,install,0
domain,war,0
aware,told,0
tissue,stood,0
long,keep,0
one,hook,0
far,again,0
likelihood,rebel,0
known,dan,0
team,identify,0
steep,wine,0
would,career,0
stare,may,0
bare,assign,0
textbook,alcohol,0
cook,combine,0
last,pair,0
fifteen,part,0
last,prone,0
regard,design,0
genuine,mill,0
begun,apply,0
joe,flame,0
mean,finland,0
hell,holiday,0
someone,bright,0
string,grace,0
fold,swing,0
welfare,noon,0
gold,sigh,0
radar,desire,0
dye,hood,0
thrown,guard,0
career,been,0
neighborhood,blast,0
who,still,0
benign,fun,0
revenue,broadcast,0
regard,borrow,0
blame,welfare,0
two,brace,0
hell,discrete,0
mill,span,0
way,took,0
cardiac,brown,0
race,corps,0
revealed,apply,0
game,play,0
led,trace,0
resigned,ing,0
array,spine,0
premier,meat,0
strand,crystalline,0
keep,guard,0
skill,command,0
concrete,smell,0
arc,utilize,0
code,grain,0
marine,arc,0
comply,otherwise,0
write,counterpart,0
unfair,hitherto,0
shield,read,0
crown,die,0
divine,hire,0
combine,forecast,0
jay,load,0
find,gel,0
audio,sweet,0
clean,node,0
shook,esteem,0
trace,micro,0
eye,chain,0
bowed,bring,0
interfere,gear,1
song,gay,0
pace,june,0
shield,radar,0
blast,hold,0
outline,class,0
none,limestone,0
grace,nine,0
atmosphere,came,0
crown,designed,0
yield,site,0
clark,suite,0
spring,realize,0
midnight,mar,0
pat,low,0
spell,heir,0
decree,shell,0
alkaline,minimize,0
fare,understand,0
keep,throne,0
bowed,brain,0
sigh,refined,0
stain,sincere,0
analyze,noun,0
tan,remark,0
concealed,sleep,0
entire,likelihood,0
allies,mill,0
below,pray,0
acquire,football,0
flame,string,0
free,sweep,0
rat,cream,0
instead,row,0
noun,alkaline,0
hitherto,took,0
inland,forecast,0
someone,surprise,0
low,rear,0
decline,strand,0
blown,more,0
although,tomorrow,1
string,fan,0
bass,rare,0
apart,attack,0
mankind,protein,0
clean,chart,0
fell,thread,0
fled,attack,0
bite,came,0
nor,vaccine,0
sky,compromise,0
everything,bare,0
cook,park,0
pursue,debris,0
hormone,alcohol,0
desire,may,0
tune,defined,0
team,unite,0
upright,apart,0
anyone,span,0
son,shear,0
understood,three,0
ted,good,0
can,spring,0
stack,limestone,0
bold,gas,0
pour,desire,0
birthday,jay,1
mode,sight,0
chromosome,hey,0
thrown,play,0
review,vaccine,0
thread,remark,0
obtain,that,0
declined,likelihood,0
brown,main,0
train,hell,0
jay,episode,0
immune,today,0
design,cell,0
sheep,although,0
away,wore,0
fall,chase,0
blame,past,0
bark,railroad,0
for,warfare,0
enterprise,brown,0
attack,handbook,0
studio,land,0
blind,cheap,0
declare,around,0
shell,chromosome,0
regard,score,0
beam,alkaline,0
along,chi,0
suite,bill,0
saline,bass,0
brown,cell,0
cor,well,0
leap,merchandise,0
entire,lee,0
defeat,apart,0
sky,justify,1
brown,qualify,0
pat,decline,0
you,song,0
appetite,brace,0
wine,sea,0
neighborhood,chase,0
everything,debris,0
resigned,childhood,0
park,wing,0
crack,textbook,0
childhood,tall,0
outlook,sleep,0
invite,sheep,0
flight,fill,0
tomorrow,outdoor,0
occupy,enrolled,0
spite,white,1
balloon,shear,0
smart,mere,0
bar,fulfill,0
overview,exercise,0
flame,stain,0
till,brand,0
sphere,likelihood,0
care,handbook,0
sheep,deny,0
bone,scene,0
pan,clue,0
combat,brown,0
railway,lack,0
would,place,0
realize,say,0
unite,call,0
elsewhere,satellite,0
alas,good,0
radio,right,0
black,minimize,0
fun,personnel,0
look,park,0
lee,residue,0
caste,contain,0
embrace,dan,0
shield,qualify,0
stack,ring,0
bar,main,0
polite,yield,0
obey,afternoon,0
reservoir,defined,0
radio,balloon,0
spare,she,0
plea,brace,0
everyday,hood,0
find,height,0
new,unclear,0
van,yard,0
track,blown,0
shrine,regime,0
nor,grace,0
stay,tray,1
fold,justify,0
hat,old,0
mass,thirteen,0
look,wire,0
sign,you,0
machine,offspring,0
sky,railroad,0
air,cone,0
gland,shook,0
buyer,vain,0
hold,gas,0
brace,load,0
concealed,elite,0
sheer,warfare,0
rear,card,0
replace,lee,0
all,hold,0
require,revealed,0
everything,crew,0
zone,plan,0
sealed,eat,0
pay,grass,0
par,instead,0
spray,elsewhere,0
counterpart,buy,0
resigned,wine,0
understood,outlook,0
square,ton,0
clarify,birthday,0
likelihood,shed,0
rode,recognize,0
cast,hey,0
pioneer,blind,0
dwell,likelihood,0
benign,sealed,0
interview,fame,0
attain,white,0
park,rare,0
prize,you,0
afternoon,bread,0
hemisphere,divine,0
agree,hong,0
immune,down,0
moon,wall,0
degree,avenue,0
courtyard,row,0
hotel,repeat,0
two,welfare,0
bread,true,0
remain,fifteen,0
yield,lee,0
everywhere,alas,0
restore,breakdown,0
track,defined,0
magazine,noun,0
attack,bar,0
said,though,0
hire,borrow,0
defined,below,0
shown,stare,0
around,claim,0
node,unfair,0
bowed,noon,0
past,jar,0
courtyard,square,0
arc,wine,0
drill,obey,0
place,thereby,0
main,none,0
ratio,radio,1
fight,share,0
neat,handbook,0
start,blame,0
flow,song,0
supreme,prior,0
decay,interfere,0
pioneer,thing,0
bind,mill,0
downtown,nat,0
van,corps,0
main,hemisphere,0
gear,bear,0
they,park,0
ignore,park,0
look,comprise,0
bass,cook,0
past,elite,0
enrolled,head,0
entire,ally,0
bore,cast,0
head,queen,0
nearby,down,0
degree,higher,0
hat,divine,0
expand,syndrome,0
suite,sweep,0
plain,drill,0
neighborhood,blown,0
bar,ring,0
hemisphere,hey,0
bay,nine,0
rolled,career,0
tall,cone,0
yard,hood,0
revealed,studio,0
pour,format,0
japan,prize,0
tune,stack,0
free,noon,0
cast,cone,0
bill,past,0
find,pat,0
fill,forecast,0
ally,esteem,0
gland,telephone,0
reservoir,machine,0
spring,ratio,0
why,fall,0
frame,care,0
fly,supreme,0
dye,grass,0
insight,care,0
mark,pass,0
they,tray,1
gray,blast,0
thread,everything,0
welfare,bring,0
hart,declare,0
are,drill,0
hell,today,0
tie,bowed,0
glow,june,0
fulfill,pass,0
stood,look,0
jack,phone,0
hitherto,complete,0
eat,pine,0
anywhere,cook,0
interfere,old,0
sing,higher,0
discrete,band,0
regard,agree,0
keen,bold,0
debris,last,0
frame,organize,0
blown,store,0
skill,brain,0
sell,reservoir,0
pan,begun,0
par,ignore,0
dry,hart,0
due,arise,0
prior,household,0
esteem,die,0
quite,downtown,0
scan,nat,0
spell,hood,0
blow,between,0
dwell,place,0
questionnaire,regard,0
justify,wire,0
revealed,midnight,0
hat,tone,0
complete,compete,1
protocol,took,0
chromosome,phone,0
sealed,strain,0
would,blown,0
tie,ing,0
concrete,obtain,0
attack,habitat,0
strand,ass,0
drill,blown,0
seen,chromosome,0
vaccine,hormone,0
belong,hygiene,0
site,track,0
park,aware,0
few,last,0
mean,stand,0
railroad,designed,0
mark,jack,0
format,household,0
keep,enrolled,0
cook,folklore,0
overnight,limestone,0
questionnaire,instead,0
agree,along,0
coup,tall,0
star,refined,0
none,borrow,0
stood,mere,0
hell,gland,0
ill,ass,0
core,brand,0
wind,down,0
justify,owe,0
gear,career,1
terrain,same,0
mark,fall,0
concealed,bind,0
prayer,decline,0
night,tomorrow,0
there,bold,0
offspring,flight,0
clarify,bye,1
there,noun,0
between,long,0
syndrome,dan,0
drill,unclear,0
drain,fan,0
coup,run,0
benign,bed,0
share,gel,0
shed,dry,0
entire,bed,0
whereby,scheme,0
prior,pray,0
own,sigh,0
remind,fat,0
buy,acquire,0
invite,sight,1
grow,obey,0
courtyard,pan,0
embrace,prior,0
recognize,cart,0
dan,prize,0
begun,smart,0
sign,courtyard,0
avenue,jean,0
hotel,saline,0
hardware,welfare,1
site,singh,0
sat,anything,0
unite,yard,0
ban,hat,0
ass,rat,0
pack,string,0
than,till,0
took,blast,0
fill,allies,0
supreme,along,0
everything,sphere,0
command,career,0
command,clark,0
resume,sat,0
chromosome,sell,0
lack,would,0
immune,past,0
fly,cry,1
tomorrow,retreat,0
cook,tune,0
attack,load,0
dwell,concrete,0
repeat,shed,0
convey,again,0
mold,ban,0
wire,place,0
outline,moon,0
caste,audio,0
track,phone,0
far,japan,0
chase,cheap,0
try,known,0
compromise,keep,0
loan,japan,0
asleep,buyer,0
plea,baseball,0
call,surprise,0
theme,contrast,0
cry,entire,0
mar,she,0
gene,black,0
cream,space,0
syndrome,beer,0
than,cheap,0
flame,song,0
defined,display,0
lined,design,0
door,episode,0
prone,shoe,0
chromosome,between,0
belong,sand,0
cast,shook,0
meat,won,0
compete,desire,0
bay,regard,0
shield,scene,0
demand,cream,0
gas,everyone,0
telephone,call,0
that,agree,0
courtyard,knight,0
your,alas,0
pat,defined,0
down,keep,0
widespread,wear,0
protocol,justify,0
revenue,took,0
advise,down,0
leap,ill,0
race,throne,0
too,habitat,0
hotel,look,0
mine,afternoon,0
hormone,guard,0
slow,long,0
higher,smell,0
interface,lean,0
gas,run,0
san,tray,0
delay,decay,1
can,stream,0
railroad,sphere,0
offspring,insight,0
dear,bark,0
bay,sealed,0
alas,ton,0
define,shame,0
son,nat,0
write,tree,0
today,song,0
strand,shadow,0
cry,sealed,0
modify,interfere,0
emphasize,land,0
heir,hemisphere,0
amplifier,hart,0
ran,gear,0
lee,alas,0
shy,ally,1
black,qualify,0
would,recognize,0
hold,guard,0
breakdown,beam,0
overhead,cream,0
cart,guy,0
owe,took,0
hitherto,right,0
mar,reply,0
clark,main,0
nor,bye,0
degree,gel,0
otto,clarify,0
chromosome,mean,0
balloon,frame,0
feedback,swing,0
satellite,das,0
compare,downtown,0
micro,sheer,0
nine,game,0
stack,parallel,0
sincere,parallel,0
interfere,revealed,0
bar,case,0
ass,play,0
read,review,0
flame,studio,0
gun,apply,0
store,fear,0
rat,delight,0
engineer,cor,0
yield,gas,0
tall,lined,0
hong,class,0
cream,everywhere,0
pace,took,0
fun,remark,0
own,below,0
thrown,brass,0
song,write,0
crew,pine,0
took,gay,0
thrown,lean,0
beer,caste,0
grey,seen,0
sea,bar,0
elsewhere,hormone,0
stain,designed,0
rainfall,won,0
wrong,finland,0
nowhere,ring,0
are,anywhere,0
bark,are,0
engineer,shown,0
glow,obtain,0
elsewhere,stare,1
surprise,heir,0
genuine,fifteen,0
workplace,though,0
long,lead,0
that,would,0
decline,plan,0
outline,rear,0
tell,gold,0
look,pack,0
ing,neighborhood,0
hire,hat,0
marine,cholesterol,0
slight,childhood,0
fun,everything,0
read,square,0
grass,combined,0
vein,divine,0
tall,bar,0
guard,broadcast,0
wind,hong,0
find,brazil,0
outlook,understand,0
chromosome,delay,0
scan,reservoir,0
wind,string,0
bark,mass,0
shame,compete,0
qualify,bring,0
core,fat,0
interview,bass,0
resigned,marine,0
threshold,guard,0
into,childhood,0
avenue,childhood,0
rebel,mold,0
swing,bowed,0
pioneer,bark,0
leap,song,0
one,band,0
jean,core,0
yield,look,0
leap,hygiene,0
wine,borrow,0
gear,someone,0
anything,beat,0
everyday,ran,0
bed,fold,0
hey,buyer,0
around,fill,0
plain,singh,0
cheap,clean,0
inland,seminar,0
tune,came,0
habitat,tear,0
grace,apart,0
hart,anything,0
white,jane,0
dead,theme,0
debris,clean,0
radar,into,0
career,two,0
cream,belong,0
micro,inland,0
alcohol,bat,0
dye,brazil,0
mac,farewell,0
fulfill,bread,0
keep,mere,0
contrast,arc,0
characterize,hong,0
strand,cast,0
know,discrete,0
well,folklore,0
lee,fair,0
mark,grown,0
new,thrown,0
thirteen,bone,0
brass,cook,0
understand,flame,0
see,frontier,0
chromosome,you,0
mark,look,0
alas,retain,0
mode,emphasize,0
tell,guy,0
guard,until,0
core,display,0
tan,finland,0
grain,hardware,0
cart,pursue,0
courtyard,mac,0
grey,holiday,1
thrown,between,0
mar,anyone,0
bring,cream,0
trace,railroad,0
around,brace,0
verify,june,0
avenue,fame,0
household,sand,0
everything,thee,0
mere,than,0
wheat,are,0
into,career,0
bass,wing,0
mode,she,0
mark,furthermore,0
mark,cream,0
bread,san,0
along,lee,0
regard,recall,0
limestone,behind,0
star,fled,0
prone,buyer,0
hormone,ray,0
bowed,blown,0
regard,clan,0
downtown,spare,0
outlook,bowed,0
they,baseball,0
contrast,see,0
lined,guard,0
brazil,remain,0
frontier,apart,0
today,shook,0
track,sweep,0
spell,plateau,0
art,likewise,0
are,essay,0
chromosome,ignore,0
ill,bind,0
size,black,0
crack,pat,0
ted,stand,0
feedback,ore,0
interface,career,0
magazine,san,0
brazil,fat,0
write,moon,0
you,ring,0
fell,caste,0
ore,compare,0
done,own,0
mass,vain,0
flight,caste,0
reply,yield,0
than,leap,0
you,card,0
otherwise,football,0
tall,regime,0
yield,saline,0
singh,understand,0
overnight,june,0
supreme,organize,0
ban,vaccine,0
threshold,gland,0
crystalline,domain,0
combined,should,0
widespread,hormone,0
balloon,meet,0
mine,corps,0
arise,explore,0
extreme,plan,0
land,grey,0
gold,sustain,0
scheme,revealed,0
appetite,gray,0
mar,acquire,0
loan,fled,0
park,hell,0
night,care,0
took,potato,0
hook,mac,0
done,will,0
copyright,arc,0
son,mar,0
dear,forecast,0
retain,sing,0
tissue,elite,0
balloon,plain,0
shook,delight,0
noon,comprise,0
wing,tune,0
song,your,0
ted,delight,0
threshold,unclear,0
crystalline,fat,0
specify,bat,0
before,ring,0
nine,crown,0
cell,mark,0
thrown,radar,0
pine,textbook,0
chromosome,took,0
outline,lean,0
refined,tall,0
recognize,define,0
wear,team,0
das,spread,0
bed,stood,0
stain,song,0
clay,questionnaire,0
dwell,magazine,0
may,gray,1
pan,arc,0
wing,two,0
gain,bat,0
stare,row,0
reply,invite,0
hormone,bite,0
mold,holiday,0
beam,call,0
strand,moon,0
hold,write,0
noun,polite,0
explain,than,0
replace,immune,0
neighborhood,likewise,0
base,free,0
chi,apply,1
today,folklore,0
gun,night,0
wing,far,0
rare,chart,0
resume,flame,0
hat,belong,0
neighborhood,sing,0
say,mac,0
cholesterol,anything,0
chromosome,hardware,0
score,hotel,0
feedback,replace,0
fill,defeat,0
sustain,divine,0
said,apart,0
attain,led,0
vain,lean,0
design,than,0
sphere,ann,0
wore,chair,0
alas,thee,0
flame,ahead,0
sweet,rare,0
mine,hart,0
combine,span,0
mark,understood,0
beer,none,0
hormone,welfare,0
sell,pro,0
everyone,sand,0
convey,tear,0
brace,lee,0
ray,brown,0
explain,hitherto,0
finland,between,0
theme,explain,0
pain,array,0
regard,wore,0
spread,complain,0
behold,handbook,0
mode,sing,0
sell,maintain,0
brand,threshold,0
sing,hello,0
crown,see,0
lead,japan,0
anywhere,sell,0
sealed,will,0
household,residue,0
place,polite,0
revealed,bold,0
chair,declare,1
caste,retreat,0
quite,japan,0
cheap,gear,0
small,scan,0
supreme,bowed,0
decay,inland,0
ann,neat,0
tone,park,0
base,hall,0
sphere,mat,0
tissue,acquire,0
demand,engineer,0
sell,tight,0
pro,routine,0
compromise,divine,0
seem,throne,0
reality,gun,0
genuine,sing,0
appear,pace,0
height,though,0
overnight,could,0
peer,steep,0
protocol,nine,0
grass,ignore,0
head,benign,0
courtyard,all,0
grow,confined,0
unfair,thread,0
aim,modify,0
plea,require,0
offspring,lead,0
thee,flat,0
race,far,0
guard,par,0
nat,old,0
therefore,brace,0
will,appear,0
start,sweet,0
eat,hold,0
hong,blast,0
thrown,pioneer,0
buyer,last,0
will,cast,0
gland,wire,0
someone,track,0
complete,studio,0
offspring,case,0
look,seminar,0
courtyard,threshold,0
sing,sight,0
understood,identify,0
combat,grass,0
bark,someone,0
jar,campaign,0
lack,sing,0
contrast,rainfall,0
card,rat,0
hold,copyright,0
well,spring,0
sustain,elite,0
revealed,mold,0
esteem,plan,0
than,corps,0
handbook,contrast,0
par,borrow,0
tune,chase,0
repair,last,0
birthday,clay,1
combine,attack,0
throne,mac,0
interview,bowed,0
dean,alas,0
caste,hey,0
stream,reality,0
bowed,furthermore,0
shy,complete,0
black,gland,0
till,class,0
neighborhood,design,0
head,textbook,0
buy,lie,1
shrine,mode,0
beam,string,0
sheer,nat,0
guy,fed,0
crystalline,grey,0
designed,cook,0
attack,sheer,0
balloon,comprise,0
pine,characterize,0
folklore,drill,0
black,contrast,0
invite,plateau,0
grand,terrain,0
unfair,revealed,0
sheet,habitat,0
realize,reservoir,0
arc,hello,0
down,bring,0
last,prize,0
away,none,0
bowed,buy,0
play,demand,0
sheer,caste,0
overview,she,0
protocol,ton,0
repeat,regard,0
site,demand,0
clue,mark,0
overhead,gland,0
took,bill,0
nat,hello,0
right,spell,0
frame,hey,0
cor,fan,0
write,eat,0
should,sell,0
team,hook,0
engineer,flame,0
spell,vein,0
wall,long,0
shrine,embrace,0
code,dan,0
tree,wrong,0
combat,hire,0
cell,membrane,0
prior,span,0
bed,leap,0
neighborhood,jay,0
outdoor,tan,0
resume,store,0
contain,screw,0
park,saline,0
wing,whereby,0
flame,tree,0
clean,may,0
episode,look,0
higher,overnight,0
keen,chart,0
repeat,crystalline,0
bay,forecast,0
desire,drain,0
prone,steep,0
will,hormone,0
birthday,acquire,0
small,interface,0
know,array,0
ted,care,0
for,fifteen,0
swing,tear,0
regard,they,0
chromosome,debris,0
breakdown,kind,0
beam,june,0
tell,thing,0
crown,race,0
forecast,claim,0
space,everything,0
buffalo,show,1
japan,belong,0
should,eat,0
amplifier,peer,0
hong,sue,0
anything,sell,0
compete,line,0
string,track,0
crown,convey,0
thereby,interface,0
cell,genuine,0
borrow,joe,1
loan,park,0
stood,load,0
compete,blast,0
fan,defeat,0
chart,until,0
photo,sleep,0
brown,complete,0
frame,song,0
rear,micro,0
bay,theme,0
thirteen,grand,0
pray,baseball,0
neighborhood,yield,0
