word1,word2,label
dye,fly,1
wheel,driver,0
princess,heir,0
restore,wore,1
treat,wheat,1
acquire,desire,1
fat,format,1
facial,enemy,0
touch,net,0
bye,clarify,1
finland,expand,1
sustainable,tea,0
thereby,temperature,0
long,along,1
clock,hung,0
lion,rabbit,0
pat,fat,1
green,card,0
mask,ear,0
porch,tree,0
wild,snake,0
cor,nor,1
regiment,rail,0
ammunition,damage,0
bill,fill,1
sky,apply,1
allies,otherwise,1
ignore,score,1
colors,cutting,0
might,upright,1
encyclopedia,counsel,0
free,plea,1
boundary,lane,0
food,furious,0
lead,bed,1
space,race,1
affected,damage,0
transform,slow,0
advocate,influence,0
fired,brigade,0
meat,heat,1
killing,volunteer,0
baseball,cholesterol,1
labor,currency,0
small,overall,1
battery,optical,0
last,pass,1
drill,bill,1
noun,down,1
likewise,advise,1
fantasy,light,0
you,guru,1
roof,structure,0
continental,rainfall,0
poetry,publisher,0
regiment,visible,0
horizon,shade,0
lie,nearby,1
brace,pace,1
painting,powder,0
orange,dot,0
ted,bread,1
bold,sold,1
painter,sand,0
hair,carpet,0
knee,thee,1
furniture,steel,0
sword,gesture,0
they,way,1
amplifier,wire,1
for,explore,1
weak,links,0
clan,ban,1
smart,counterpart,1
white,horse,0
ruler,princess,0
fun,done,1
brick,deer,0
furniture,timber,0
compromise,characterize,1
night,midnight,1
bottle,concrete,0
overall,tall,1
kind,designed,1
wear,nowhere,1
cognitive,self,0
marshal,vector,0
shot,bearing,0
interfere,dear,1
spelling,derived,0
otto,although,1
depression,vein,0
comes,refer,0
designed,resigned,1
artillery,killing,0
thing,ring,1
comic,tales,0
understood,would,1
coat,colour,0
ran,japan,1
done,won,1
van,tan,1
breakdown,noun,1
you,crew,1
hay,pay,1
color,lens,0
claim,shame,1
shaft,shallow,0
intersection,tunnel,0
partial,temperature,0
bay,sustainable,0
tube,decorated,0
seen,fifteen,1
look,shook,1
thick,throat,0
gray,birthday,1
sheet,repeat,1
strain,vain,1
cavalry,transit,0
scan,than,1
metal,exterior,0
hat,tin,0
hold,gold,1
supreme,team,1
stream,team,1
brass,grass,1
fashion,dressed,0
fur,pet,0
chi,ally,1
uniform,pants,0
told,gold,1
smart,part,1
statue,wall,0
poverty,province,0
furthermore,restore,1
biography,novel,0
noon,june,1
till,mill,1
soul,stroke,0
statue,crew,1
weather,falling,0
goddess,diameter,0
grey,laser,0
dean,clean,1
stroke,kidney,0
vaccine,scene,1
reality,three,1
play,may,1
shrine,nine,1
ref,enzyme,0
mental,psychology,0
revenue,avenue,1
command,stand,1
blood,classification,0
tan,san,1
furniture,concrete,0
flash,fell,0
than,van,1
sight,quite,1
mouse,chile,0
orange,purple,0
compete,defeat,1
goal,opponent,0
sculpture,wood,0
charming,melt,0
soil,fall,0
dear,sincere,1
throw,thrown,0
decay,play,1
craft,enough,0
coup,few,1
complain,plane,1
essay,clay,1
red,grass,0
element,signature,0
falling,frozen,0
wheat,suite,1
shoe,too,1
bass,grass,1
neighborhood,stood,1
funeral,cardiovascular,0
partial,magnitude,0
pine,outline,1
past,blast,1
mar,seminar,1
shown,prone,1
lens,exterior,0
aim,claim,1
fame,aim,1
metal,soft,0
beer,door,0
tea,pale,0
widespread,shed,1
pink,grey,0
collar,background,0
bring,string,1
thin,lighting,0
understood,likelihood,1
causing,washed,0
row,flow,1
nat,sat,1
window,bottle,0
rainfall,forest,0
anything,everything,1
took,hook,1
broke,alarm,0
higher,prior,1
protocol,recall,1
apparent,solar,0
soil,cold,0
beer,exterior,0
linking,heading,0
pray,stay,1
protocol,overall,1
wet,delay,0
yellow,shirt,0
opposing,offense,0
clay,they,1
steel,porch,0
pop,girl,0
horse,lighting,0
crew,hitherto,1
pale,belt,0
chile,fancy,0
too,hitherto,1
sigh,clarify,1
again,chain,1
labour,copy,0
quick,speed,0
wheel,rental,0
apart,part,1
encyclopedia,guy,0
ban,fan,1
emergency,killing,0
rainfall,fell,0
plastic,exterior,0
beer,fiber,0
phone,throne,1
plan,san,1
copyright,appetite,1
definition,university,0
fold,old,1
scene,seen,1
they,tray,1
agree,tea,1
strain,terrain,1
occupy,why,1
rabbit,wild,0
mat,format,1
dry,washed,0
marble,wooden,0
ice,rainfall,0
ton,son,1
gun,anyone,1
gold,behold,1
orbit,bowl,0
residential,downtown,0
stay,ray,1
decline,combine,1
water,bottom,0
dog,tin,0
between,screen,1
ban,ann,1
enrolled,bold,1
known,limestone,1
surprise,characterize,1
true,new,1
brick,yellow,0
below,know,1
sense,presence,0
wind,weak,0
into,revenue,1
soft,rock,0
harbor,climate,0
find,resigned,1
encyclopedia,men,0
analyze,comprise,1
ass,bass,1
year,hemisphere,1
moon,shade,0
goal,touch,0
bind,refined,1
pack,crack,1
arctic,winter,0
wire,higher,1
ahead,said,1
ash,plastic,0
removal,hat,0
line,pine,1
pan,dan,1
lamp,darkness,0
for,score,1
fat,rat,1
discrete,incomplete,1
game,fame,1
restore,score,1
tone,yellow,0
department,ammunition,0
melt,fallen,0
queen,lion,0
blue,battery,0
dogs,wild,0
coat,grey,0
seem,cream,1
pole,race,0
lean,between,1
knee,tree,1
painting,detail,0
where,dare,1
frontier,atmosphere,1
shallow,impression,0
pine,wine,1
spring,weather,0
right,unite,1
fear,rear,1
fleet,receipt,1
keen,machine,1
pit,race,0
intersection,trail,0
scheme,team,1
furniture,chips,0
pack,stack,1
bull,hood,0
hall,recall,1
valve,ventricular,0
sky,green,0
census,square,0
syndrome,tissue,0
darkness,rhythm,0
delight,insight,1
concrete,ash,0
bottle,aluminum,0
rhythm,blood,0
chapter,publisher,0
dorsal,hair,0
clay,play,1
detail,jail,0
furniture,photography,0
elementary,jump,0
shaft,shirt,0
hormone,blown,1
snow,storage,0
enzyme,word,0
sleep,reality,0
command,gland,1
height,tight,1
commissioner,college,0
flat,rat,1
orange,green,0
nose,clothes,0
patch,metallic,0
precipitation,temperature,0
reply,die,1
wore,bird,0
metal,ceramic,0
entire,hire,1
firing,damage,0
drive,rock,0
battery,sand,0
radar,reservoir,1
borrow,grow,1
show,buffalo,1
statue,few,1
keen,fifteen,1
saline,queen,1
northwest,residential,0
dress,face,0
rang,tower,0
rain,rainfall,0
flag,worn,0
lane,train,1
size,recognize,1
cover,winter,0
red,belt,0
painter,graphic,0
new,too,1
sustainable,grass,0
dear,volunteer,1
scan,fan,1
pit,passenger,0
qualify,occupy,1
pit,accident,0
chart,art,1
clothes,loss,0
meditation,mental,0
right,spite,1
rebel,fell,1
red,collar,0
enemy,truck,0
links,commitment,0
bomb,drove,0
beneath,canyon,0
imagine,disk,0
sold,hold,1
lined,mankind,1
handbook,cook,1
confined,blind,1
sea,narrow,0
rising,thereby,0
load,shallow,0
water,freezing,0
finger,palm,0
start,apart,1
sustainable,colors,0
main,explain,1
grass,colour,0
warm,precipitation,0
parking,neighborhood,0
widespread,fed,1
net,catch,0
cholesterol,overall,1
spectrum,horse,0
overall,recall,1
known,thrown,1
true,statue,1
begun,one,1
craft,restaurant,0
bone,known,1
situated,census,0
roof,timber,0
ass,pass,1
sand,gallery,0
portfolio,micro,1
require,higher,1
hitherto,coup,1
dog,fancy,0
wet,snow,0
skill,will,1
space,sea,0
angel,lighter,0
magazine,marine,1
drive,hearing,0
smell,well,1
bite,sight,1
reign,palace,0
furniture,sand,0
campaign,plane,1
resume,they,1
snow,washed,0
gray,tray,1
agree,fee,1
beer,appear,1
boat,superior,0
publisher,comic,0
rolled,threshold,1
factor,element,0
white,winter,0
queen,protein,1
lead,bread,1
tree,exterior,0
rock,labor,0
prior,buyer,1
ann,span,1
there,spare,1
author,novel,0
bird,colors,0
mac,lack,1
nearest,passing,0
colors,grass,0
mice,dogs,0
presence,links,0
snake,animal,0
could,likelihood,1
curve,telephone,0
bright,sight,1
ruler,advice,0
hire,prior,1
failure,soul,0
attain,retain,1
trail,traffic,0
treat,discrete,1
marble,steel,0
grain,complain,1
hey,display,1
railway,pray,1
furthermore,ignore,1
four,bore,1
spine,combine,1
beneath,throat,0
concrete,retreat,1
ratio,quo,1
altar,tower,0
moon,worn,0
blue,sustainable,0
truck,parking,0
gray,cut,0
mass,ass,1
sheer,appear,1
vein,shallow,0
finland,understand,1
bay,halfway,1
superior,river,0
green,shirt,0
require,acquire,1
slow,carrier,0
facial,hair,0
plane,train,1
display,stay,1
blame,frame,1
household,sold,1
yellow,orange,0
weather,cold,0
tube,ceramic,0
marine,dean,1
trace,replace,1
wore,your,1
benign,design,1
soviet,hot,0
nose,fashion,0
might,appetite,1
swing,foot,0
swing,receiver,0
slow,faster,0
install,recall,1
totally,god,0
furthermore,your,1
grand,band,1
angel,chocolate,0
scored,opponent,0
forest,gauge,0
throw,borrow,1
diamond,colour,0
pop,true,0
scan,pan,1
attack,cardiovascular,0
stain,remain,1
traffic,lane,0
feed,hair,0
spring,precipitation,0
understood,should,1
conference,earth,0
base,interface,1
rabbi,spectral,0
rainfall,water,0
powder,furniture,0
workplace,trace,1
tall,football,1
oak,brick,0
ocean,cave,0
could,childhood,1
revenue,crew,1
kit,color,0
who,tissue,1
reply,apply,1
polite,upright,1
esteem,extreme,1
shoulder,gesture,0
plastic,glasses,0
food,pace,0
prepare,aware,1
black,patch,0
transition,furniture,0
begun,ton,1
window,ceramic,0
far,star,1
zone,cone,1
vain,brain,1
avenue,nearest,0
soil,warm,0
maintain,vein,1
parking,avenue,0
resume,pay,1
vegetation,cold,0
behind,kind,1
elementary,school,0
define,mine,1
narrow,beneath,0
blood,sacred,0
cover,frost,0
crystalline,shrine,1
shaft,color,0
routine,magazine,1
sculpture,imprisonment,0
painter,museum,0
holiday,way,1
streets,neighborhood,0
band,sand,1
tree,decree,1
spirit,mental,0
prevention,artillery,0
nat,bat,1
allies,minimize,1
frost,globe,0
unclear,near,1
rental,racing,0
forward,craft,0
lighting,visible,0
hole,receiver,0
fly,tie,1
colors,tea,0
score,war,1
color,bird,0
patrol,restaurant,0
vein,plain,1
syndrome,coronary,0
pine,spine,1
emphasis,wind,0
spring,offspring,1
fall,washed,0
vehicle,ride,0
engine,pit,0
lead,ted,1
throat,colored,0
mouse,breed,0
replace,grace,1
inscription,limestone,0
enterprise,rise,1
vein,narrow,0
meat,seat,1
line,mine,1
purple,throat,0
colors,cross,0
meat,discrete,1
foot,pass,0
swing,defensive,0
scheme,supreme,1
call,baseball,1
facial,wearing,0
old,behold,1
beam,cavalry,0
invite,slight,1
volunteer,tear,1
shaft,soil,0
porch,timber,0
harbor,river,0
vein,strain,1
structure,plastic,0
fall,football,1
broke,burnt,0
railway,halfway,1
head,fed,1
slope,resort,0
marine,screen,1
dragon,opponent,0
coat,tin,0
colors,bay,0
coup,interview,1
disk,metal,0
color,green,0
space,canyon,0
arm,shoulder,0
yellow,lighting,0
imagine,rock,0
than,ban,1
fed,fled,1
air,questionnaire,1
plastic,floor,0
despite,spite,1
vehicle,rear,0
melting,fell,0
textbook,shook,1
decay,say,1
surprise,otherwise,1
rear,mere,1
prey,railway,1
sculpture,wall,0
boundary,heading,0
fifteen,hygiene,1
engineer,tear,1
star,radius,0
due,you,1
falling,vegetation,0
chocolate,pink,0
dressed,purple,0
copyright,midnight,1
dwell,hell,1
boundary,passing,0
load,hole,0
plate,tube,0
mac,attack,1
university,jump,0
into,few,1
restore,for,1
complain,strain,1
defeat,meet,1
frame,flame,1
printed,written,0
tea,tree,1
saline,screen,1
apart,counterpart,1
motor,parking,0
blown,bone,1
skin,coat,0
pace,algorithm,0
altitude,university,0
orbit,newspaper,0
ton,anyone,1
dwell,cell,1
anything,ring,1
alignment,bridge,0
esteem,supreme,1
gray,gay,1
sheer,hemisphere,1
bat,throw,0
refined,assigned,1
coat,tail,0
understood,good,1
although,audio,1
find,confined,1
hygiene,mean,1
nose,shaft,0
repair,prayer,1
slow,reactor,0
survey,convey,1
light,transverse,0
reactor,restaurant,0
sue,too,1
quo,joe,1
reservoir,star,1
marble,brick,0
sue,pursue,1
burnt,insurance,0
motor,racing,0
sand,sandy,0
green,wine,0
dogs,mouse,0
routine,fifteen,1
chain,food,0
should,childhood,1
minimize,likewise,1
layer,water,0
drive,landing,0
superior,drive,0
core,outdoor,1
deer,dogs,0
avenue,lane,0
dog,lion,0
infantry,yellow,0
today,essay,1
fell,storm,0
removal,precipitation,0
rely,eye,1
henry,ruler,0
score,explore,1
dark,horse,0
passing,alignment,0
sphere,year,1
wind,advocate,0
fight,right,1
strain,campaign,1
define,alkaline,1
statue,limestone,0
chest,valve,0
tin,rabbit,0
outdoor,cor,1
buried,rate,0
hat,dress,0
laid,limestone,0
blown,telephone,1
parallel,fell,1
few,overview,1
war,corps,1
tear,disappear,1
spin,dragon,0
brace,replace,1
tight,site,1
arctic,summit,0
space,place,1
apparent,atmosphere,0
entire,acquire,1
blue,worn,0
rat,format,1
railroad,mouth,0
mere,severe,1
glow,pro,1
theme,steam,1
cross,lion,0
burned,prevention,0
foot,opposing,0
burnt,ammunition,0
forecast,broadcast,1
spin,bat,0
stone,steel,0
that,pat,1
tissue,guru,1
vehicle,racing,0
stain,brain,1
thee,reality,1
colour,outer,0
weak,emphasis,0
near,dear,1
guy,wisdom,0
convey,halfway,1
install,overall,1
reflected,lighting,0
prayer,biography,0
may,pray,1
weather,blood,0
reservoir,lake,0
shoulder,thumb,0
swing,string,1
done,one,1
weather,tropical,0
leather,stone,0
gray,throat,0
rat,coat,0
neighborhood,lane,0
inclination,newspaper,0
brand,land,1
slow,toe,1
revenue,view,1
behind,lined,1
painting,gallery,0
photography,painting,0
overnight,write,1
clean,seen,1
career,near,1
obey,survey,1
copyright,slight,1
magazine,between,1
red,white,0
holiday,stay,1
alcohol,protocol,1
warm,wind,0
depth,vein,0
complete,compete,1
goddess,inclination,0
beam,tank,0
alignment,tunnel,0
protein,keen,1
square,incorporated,0
shoe,due,1
stain,campaign,1
dragon,pass,0
shadow,water,0
graphic,architecture,0
son,begun,1
yellow,purple,0
limestone,monument,0
pioneer,interfere,1
small,all,1
dwell,sell,1
appear,sincere,1
warfare,air,1
until,fulfill,1
lack,cardiac,1
grey,optical,0
appetite,quite,1
tissue,into,1
fulfill,fill,1
college,university,0
guarantee,tea,1
unclear,sincere,1
halfway,spray,1
bread,overhead,1
touch,scored,0
everywhere,hardware,1
wall,recall,1
pursue,tissue,1
apart,chart,1
height,polite,1
monument,wooden,0
pass,opposing,0
career,sincere,1
sea,gulf,0
pink,color,0
catch,offense,0
steam,cream,1
behind,defined,1
pour,bore,1
grey,dark,0
insight,site,1
confined,assigned,1
peer,mere,1
saline,dean,1
railway,obey,1
pink,colors,0
view,due,1
bat,bearing,0
reactor,medium,0
metal,imagine,0
railway,birthday,1
place,replace,1
thread,bed,1
costa,throat,0
elite,suite,1
there,anywhere,1
hell,personnel,1
cell,smell,1
understood,childhood,1
crack,lack,1
biography,chapter,0
repeat,meet,1
pink,moon,0
tied,wearing,0
unfair,square,1
brazil,until,1
das,gas,1
buyer,higher,1
carpet,worn,0
hair,color,0
thumb,palm,0
charming,rain,0
spectrum,color,0
rainfall,tall,1
cover,removal,0
few,hitherto,1
colors,grow,0
way,obey,1
plan,dan,1
depression,sea,0
shell,farewell,1
traffic,passing,0
say,tray,1
coup,into,1
deer,frontier,1
globe,winter,0
kidney,sacred,0
lead,shed,1
texture,dye,0
cardiovascular,cardiac,0
sign,define,1
organ,optical,0
led,fled,1
format,flat,1
bind,wind,1
gallery,furniture,0
magnetic,goal,0
goal,caught,0
laid,circle,0
spray,way,1
satisfy,deny,1
gland,inland,1
dead,thread,1
channel,danger,0
printed,prayer,0
ann,clan,1
roof,steel,0
soil,impression,0
mac,throne,0
prevention,explosion,0
grass,ass,1
fiction,novel,0
clue,you,1
faster,medium,0
card,purple,0
grey,decay,1
space,workplace,1
route,bridge,0
all,overall,1
architecture,jail,0
restore,door,1
merchandise,likewise,1
inland,strand,1
hormone,prone,1
leap,asleep,1
instead,dead,1
beneath,impression,0
incomplete,fleet,1
alkaline,spine,1
sky,yellow,0
collar,color,0
land,sand,1
bus,trail,0
thirteen,marine,1
frost,queen,0
resigned,lined,1
transverse,belly,0
flow,otto,1
grey,chocolate,0
try,supply,1
wind,winter,0
matter,olive,0
horizon,diameter,0
mold,old,1
sword,arm,0
orbit,planet,0
god,temperature,0
wind,cool,0
race,embrace,1
pulmonary,funeral,0
screw,coup,1
crew,tissue,1
wild,breed,0
hearts,disease,0
slight,despite,1
smart,cart,1
incorporated,situated,0
porch,temple,0
accident,wheel,0
sign,crystalline,1
frost,cold,0
fear,peer,1
mac,queen,0
cor,therefore,1
discrete,concrete,1
satellite,slight,1
heavy,shadow,0
bass,pace,1
soul,darkness,0
sincere,rear,1
reservoir,railroad,0
skin,chocolate,0
intersection,shopping,0
white,black,0
fame,flame,1
suspension,driven,0
interface,pace,1
pole,drive,0
view,tissue,1
ref,word,0
severely,wet,0
grip,palm,0
saline,fifteen,1
bull,blood,0
frozen,melting,0
though,quo,1
new,who,1
same,blame,1
tree,pulp,0
radius,belt,0
furniture,detail,0
coup,two,1
psychology,body,0
shade,dot,0
supreme,steam,1
bark,brick,0
patrol,food,0
invite,despite,1
pine,shrine,1
winter,cool,0
metal,lighting,0
orange,hat,0
everything,singh,1
mat,flat,1
arise,otherwise,1
chair,stare,1
seminar,jar,1
mirror,floor,0
god,goddess,0
outline,combine,1
deny,clarify,1
defensive,leg,0
known,own,1
novel,prayer,0
gulf,island,0
links,boundary,0
reflected,cavalry,0
san,clan,1
railway,ray,1
declined,bind,1
temperature,magnitude,0
arch,decorated,0
skin,fashion,0
scan,dan,1
chest,coat,0
one,ton,1
screw,two,1
nowhere,unaware,1
retreat,eat,1
organ,roof,0
damage,safety,0
art,cart,1
welfare,warfare,1
insight,bright,1
despair,rare,1
place,chase,1
color,arrow,0
obtain,vein,1
race,interface,1
removal,skin,0
attain,train,1
tissue,review,1
commissioner,school,0
fulfill,mill,1
contain,lane,1
cart,apart,1
incorporated,poverty,0
pine,wooden,0
arctic,depth,0
hearts,lung,0
rat,fur,0
derived,literally,0
decay,hay,1
arise,recognize,1
elite,wheat,1
grass,note,0
away,array,1
fly,clarify,1
colour,leaves,0
roof,metal,0
marble,statue,0
radiation,regiment,0
marginal,tip,0
prayer,everywhere,1
guide,printed,0
tree,stone,0
lion,accumulation,0
temperature,horizon,0
roof,exterior,0
chain,restaurant,0
football,cholesterol,1
railroad,gulf,0
see,fee,1
guy,try,1
passenger,chase,0
temperature,tropical,0
fare,prayer,1
snow,lightning,0
screen,vaccine,1
altitude,college,0
art,smart,1
degree,sea,1
college,school,0
grip,sword,0
stood,likelihood,1
cane,strain,1
altar,optical,0
recognize,allies,1
mat,combat,1
bright,night,1
guide,written,0
expand,gland,1
suppression,burnt,0
landing,pond,0
shallow,layer,0
lay,halfway,1
circle,tomb,0
midnight,sight,1
belt,tea,0
altitude,elementary,0
statue,wooden,0
view,sue,1
black,attack,1
nor,wore,1
enough,sense,0
trace,embrace,1
exit,drive,0
beam,steam,1
ceramic,wine,0
ford,drove,0
dry,rely,1
efficient,food,0
author,publisher,0
heat,complete,1
rate,liver,0
girl,come,0
incorporated,density,0
province,census,0
plateau,know,1
textbook,outlook,1
call,fall,1
pursue,avenue,1
protein,routine,1
comic,written,0
yellow,grass,0
layer,ocean,0
fled,read,1
chips,ash,0
melting,melt,0
belt,leaves,0
parking,engine,0
chase,workplace,1
painter,jail,0
links,opposition,0
outlined,confined,1
hell,gel,1
cemetery,rate,0
metallic,shining,0
surgery,syndrome,0
wing,spring,1
jean,thirteen,1
pit,bottom,0
mankind,designed,1
agree,three,1
ice,queen,0
visible,yellow,0
spring,blood,0
inland,stand,1
bomb,fitted,0
inland,grand,1
screw,residue,1
team,extreme,1
belt,atmosphere,0
resume,hay,1
hold,bold,1
sand,photography,0
hamlet,traffic,0
stood,could,1
main,obtain,1
intersection,brick,0
highway,hamlet,0
likelihood,would,1
led,lead,1
pioneer,sincere,1
sleep,sheep,1
spare,warfare,1
likewise,size,1
appear,near,1
winter,climate,0
atmosphere,shear,1
concrete,compete,1
furthermore,floor,1
truck,insurance,0
coat,yellow,0
layer,canyon,0
blown,cone,1
tear,appear,1
will,kill,1
bearing,touch,0
affair,aware,1
frame,pulp,0
month,accumulation,0
verify,pie,1
bat,thrown,0
repeat,beat,1
into,pursue,1
bright,site,1
crack,cardiac,1
surprise,comprise,1
grown,limestone,1
neighborhood,downtown,0
drive,linking,0
hole,bearing,0
boat,sea,0
gallery,powder,0
corner,shopping,0
soviet,mild,0
colored,metallic,0
still,will,1
dogs,animal,0
temperature,wet,0
place,pace,1
swing,offspring,1
flash,cold,0
recognize,realize,1
tie,comply,1
keen,queen,1
tissue,condition,0
ash,pulp,0
crystalline,combine,1
god,atmosphere,0
crossing,drive,0
seat,eat,1
stain,terrain,1
row,studio,1
ore,score,1
cane,plane,1
degree,decree,1
guarantee,agree,1
jar,star,1
wore,grey,0
site,knight,1
hall,tall,1
white,yellow,0
colored,bright,0
away,birthday,1
blue,spectrum,0
interfere,sincere,1
hood,wine,0
format,bat,1
divine,nine,1
cut,wore,0
junction,traffic,0
than,one,1
drive,inland,0
between,gene,1
studio,otto,1
format,hat,1
skin,marginal,0
porch,pine,0
carpet,card,0
tied,brown,0
shopping,lane,0
bay,belt,0
orange,worn,0
cholesterol,small,1
firing,smoke,0
mental,thinking,0
pioneer,gear,1
bay,red,0
removal,neck,0
author,biography,0
fat,flat,1
neck,fur,0
downtown,intersection,0
hearts,cemetery,0
neighborhood,could,1
fun,ton,1
pet,dog,0
everywhere,aware,1
core,more,1
white,lion,0
soviet,rain,0
pass,brass,1
breed,coat,0
minimize,exercise,1
wear,chest,0
finite,overnight,1
liquid,altar,0
exit,linking,0
automobile,racing,0
timber,exterior,0
meet,compete,1
drove,kick,0
pro,photo,1
kick,marshal,0
yellow,lens,0
rainfall,freezing,0
canyon,purple,0
minimize,compromise,1
deny,dry,1
design,mine,1
mouth,inland,0
read,ted,1
drove,threw,0
routine,dean,1
dare,bare,1
saline,marine,1
regiment,colour,0
qualify,bye,1
dry,weather,0
hardware,questionnaire,1
cross,orange,0
caste,broadcast,1
cast,hung,0
ammunition,rescue,0
write,appetite,1
shadow,flood,0
soul,condition,0
commonwealth,enemy,0
colors,hood,0
net,clock,0
rat,breed,0
fiber,altar,0
case,race,1
fusion,wet,0
rain,fell,0
beam,esteem,1
toe,buffalo,1
mirror,bottle,0
fold,bold,1
labor,soft,0
disease,syndrome,0
claim,blame,1
traffic,northwest,0
load,shaft,0
may,way,1
pair,spare,1
dye,beauty,0
acquire,higher,1
won,anyone,1
mirror,door,0
play,way,1
reservoir,harbour,0
sand,jail,0
organize,surprise,1
nine,line,1
wind,confined,1
pulmonary,muscle,0
survey,away,1
anything,ing,1
efficient,patrol,0
band,strand,1
gay,pay,1
she,fee,1
household,old,1
corner,residential,0
stream,scheme,1
sea,soil,0
dressed,pale,0
color,black,0
peninsula,inland,0
winter,month,0
done,everyone,1
your,door,1
patrol,rainfall,0
bear,compare,1
panel,lens,0
sat,mat,1
leg,receiver,0
patrol,pace,0
yellow,carpet,0
engine,rear,0
killing,enemy,0
skin,chest,0
keen,vaccine,1
battery,reservoir,0
thread,spread,1
portfolio,below,1
unite,upright,1
clarify,satisfy,1
slow,below,1
crown,prince,0
beauty,tail,0
marble,optical,0
stain,lane,1
spray,resume,1
prince,ruler,0
pulmonary,buried,0
compromise,emphasize,1
can,pan,1
deer,sphere,1
hey,hay,1
chart,part,1
regime,supreme,1
marshal,artillery,0
domain,vein,1
metal,copy,0
residue,statue,1
elsewhere,fare,1
sincere,fear,1
tip,costa,0
dining,detail,0
bridge,streets,0
burn,smoke,0
university,commissioner,0
dress,white,0
quick,flowing,0
entrance,roof,0
good,could,1
place,grace,1
attain,pain,1
lay,essay,1
justify,whereby,1
gauge,thunder,0
premier,atmosphere,1
leather,pulp,0
soul,sacred,0
touch,hit,0
altar,marble,0
snake,rabbit,0
atmosphere,sincere,1
exit,nearest,0
throne,cole,0
palace,prince,0
element,role,0
alcohol,all,1
premier,engineer,1
transform,medium,0
neat,sweet,1
tip,throat,0
utilize,emphasize,1
drove,receiver,0
brigade,insurance,0
brick,roof,0
uniform,gray,0
all,recall,1
furniture,exterior,0
japan,tan,1
unknown,cone,1
blue,leaves,0
forest,vegetation,0
wear,dress,0
everywhere,bare,1
shown,loan,1
deer,sheer,1
muscle,sacred,0
diabetes,lung,0
grown,loan,1
air,share,1
dragon,hair,0
wounded,emergency,0
classification,spring,0
stack,mac,1
fun,someone,1
depression,ocean,0
shrine,line,1
copyright,site,1
fear,unclear,1
slow,row,1
pie,supply,1
satisfy,ally,1
girl,sequence,0
harbour,beach,0
lane,cane,1
buffalo,potato,1
vain,again,1
volunteer,beer,1
seat,complete,1
one,been,1
retreat,fleet,1
last,das,1
unfair,despair,1
faster,flowing,0
freeze,layer,0
unknown,hormone,1
therefore,door,1
than,been,1
hell,fell,1
hat,chile,0
machine,queen,1
classification,mild,0
rolled,hold,1
rise,advise,1
fell,cloud,0
arrow,orange,0
concrete,brick,0
warm,hot,0
colour,grey,0
olive,tone,0
catch,score,0
color,gray,0
liver,failure,0
railroad,code,1
depth,impression,0
shadow,buffalo,1
unfair,share,1
crown,mac,0
coat,moon,0
well,parallel,1
alkaline,crystalline,1
narrow,ocean,0
tennis,marshal,0
psychology,consciousness,0
shoe,sue,1
brown,pale,0
bold,gold,1
reactor,flowing,0
driven,parking,0
men,foolish,0
land,gland,1
planet,diameter,0
heat,nuclear,0
engineer,dear,1
defined,designed,1
behold,hold,1
dwell,shell,1
drill,fulfill,1
chile,tin,0
shaft,purple,0
mold,behold,1
soviet,blood,0
links,route,0
beer,floor,0
realize,compromise,1
bus,northeast,0
complain,contain,1
true,sequence,0
panel,temperature,0
intersection,junction,0
overview,shoe,1
lay,jay,1
diabetes,syndrome,0
alas,grass,1
sue,few,1
offense,shot,0
owe,pro,1
classification,continental,0
accumulation,melt,0
personnel,cell,1
pair,unfair,1
concrete,tube,0
obtain,vain,1
crown,ruler,0
tower,circle,0
pond,reservoir,0
sky,horizon,0
between,vaccine,1
rare,anywhere,1
penalty,caught,0
worn,purple,0
flag,hat,0
instead,spread,1
alas,mass,1
lion,breed,0
mouth,landing,0
pace,quick,0
neck,wore,0
wine,decline,1
wild,tiger,0
scheme,regime,1
pace,embrace,1
dragon,shot,0
will,until,1
line,define,1
decree,tea,1
brand,stand,1
incomplete,heat,1
entrance,tower,0
bat,sat,1
severe,premier,1
princess,queen,0
guide,chapter,0
furthermore,for,1
dress,bird,0
note,pants,0
rain,ice,0
architecture,powder,0
otherwise,utilize,1
rate,lung,0
depth,resort,0
led,fed,1
sold,old,1
sea,pond,0
nearest,intersection,0
eye,reply,1
impression,water,0
ocean,vein,0
posterior,moon,0
linking,crossing,0
soul,self,0
quantum,tennis,0
pair,prayer,1
arch,tower,0
elite,discrete,1
till,fill,1
severely,rain,0
midnight,height,1
dog,mice,0
hormone,alone,1
tell,well,1
spite,highlight,1
debris,she,1
outdoor,war,1
queen,ruler,0
unaware,dare,1
blood,precipitation,0
color,tea,0
insight,white,1
colors,diamond,0
although,know,1
guy,rabbi,0
lightning,falling,0
combat,hat,1
crash,wheel,0
ceiling,plastic,0
note,sky,0
lean,routine,1
sing,singh,1
transform,forward,0
beach,bay,0
flat,that,1
enemy,gun,0
son,none,1
shaft,face,0
sleep,cheap,1
hat,fat,1
concrete,plastic,0
refined,combined,1
brain,self,0
sheriff,enrolled,0
year,unclear,1
card,brick,0
fishing,inland,0
pour,restore,1
parking,fitted,0
face,texture,0
nine,pine,1
chain,strain,1
height,finite,1
decree,agree,1
belly,dorsal,0
ran,plan,1
jay,grey,1
clan,ran,1
kingdom,reign,0
likewise,organize,1
median,province,0
nose,commonwealth,0
touch,leg,0
